datetime,tornet_energy_consumed_heat_kwh,tornet_electricity_consumed_household_kwh,tornet_electricity_produced_PV_kwh,tornet_net_energy_consumed_kwh,tornet_net_electricity_consumption_ignr_heat_kwh,coop_electricity_consumed_cooling_kwh,coop_electricity_consumed_other_kwh,coop_energy_consumed_heat_kwh,coop_electricity_produced_rooftop_PV_kwh,coop_energy_consumed_total_kwh,coop_net_energy_consumed_before_wasteheat_kwh,coop_net_electricity_consumed_kwh,coop_energy_produced_wasteheat_kwh,coop_net_heat_consumed
2019-02-03 04:00:00,1816.884590089323,220.97524763444773,0.0,2037.8598377237706,220.97524763444773,60.59292074905719,55.66679887019449,82.49762827767717,0.0,198.75734789692885,198.75734789692885,116.25971961925168,181.77876224717158,-99.28113396949442
2019-02-03 05:00:00,1668.8255458166177,195.46190110509085,0.0,1864.2874469217086,195.46190110509085,56.98192113571143,20.62903163244528,133.917765844871,0.0,211.5287186130277,211.5287186130277,77.61095276815671,170.94576340713428,-37.027997562263266
2019-02-03 06:00:00,1875.2487724891505,196.56893110081128,0.0,2071.8177035899616,196.56893110081128,59.63442722503398,0.0,118.43740486437866,0.0,178.07183208941265,178.07183208941265,59.63442722503398,178.90328167510194,-60.46587681072327
2019-02-03 07:00:00,1802.9103582795613,309.4568508370151,0.0,2112.3672091165763,309.4568508370151,50.371489090928094,16.52366896813014,116.25366561992162,0.0,183.14882367897985,183.14882367897985,66.89515805905823,151.11446727278428,-34.86080165286266
2019-02-03 08:00:00,1815.2778671260617,464.0959026467496,12.8824344,2266.491335372811,451.2134682467496,52.03723496870274,33.3196429292449,162.69176959818628,0.83952,248.04864749613392,247.20912749613393,84.51735789794765,156.11170490610823,6.580064692078054
2019-02-03 09:00:00,2089.32290530658,451.9750588521348,36.2976768,2505.000287358715,415.6773820521348,65.00908579649042,44.77507556599184,147.41233599839123,2.36544,257.1964973608735,254.83105736087347,107.41872136248226,195.0272573894713,-47.61492139108006
2019-02-03 10:00:00,2116.8952533149168,698.0833546457532,43.670642400000006,2771.3079655606703,654.4127122457531,85.15716070834337,150.5762635686814,142.01408966930396,2.84592,377.7475139463287,374.9015939463287,232.88750427702476,255.4714821250301,-113.45739245572614
2019-02-03 11:00:00,1862.32261327996,697.1709096415573,76.97052,2482.523002921517,620.2003896415573,83.71573863387464,129.81676410354203,179.46943712641902,5.016,393.0019398638357,387.98593986383565,208.5165027374167,251.1472159016239,-71.67777877520487
2019-02-03 12:00:00,2517.319646216593,553.6595634464974,158.0731416,2912.9060680630905,395.5864218464974,87.86743966490499,102.59790388811226,131.32837544727937,10.30128,321.7937190002966,311.4924390002966,180.16406355301726,263.602318994715,-132.27394354743564
2019-02-03 13:00:00,1903.7913556376889,469.9133753357705,36.9458496,2336.758881373459,432.96752573577055,87.08498609858303,98.26219910939209,141.22142258361757,2.4076800000000005,326.5686077915927,324.16092779159266,182.93950520797512,261.2549582957491,-120.03353571213151
2019-02-03 14:00:00,2218.372617871228,509.6989786417543,64.412172,2663.6594245129827,445.2868066417543,88.6423544441784,109.47838354358292,150.4201634191294,4.1976,348.5409014068907,344.3433014068907,193.92313798776132,265.92706333253517,-115.50689991340576
2019-02-03 15:00:00,2539.7310063657237,588.5201960982048,10.208721599999999,3118.0424808639286,578.3114744982048,86.50117133575326,121.06575165181454,139.21150151812813,0.6652800000000001,346.77842450569597,346.11314450569597,206.9016429875678,259.50351400725975,-120.29201248913162
2019-02-03 16:00:00,2524.657901340811,734.2351863102422,0.0,3258.893087651053,734.2351863102422,82.23410453480768,117.26266717561076,145.76335288020388,0.0,345.26012459062235,345.26012459062235,199.49677171041844,246.70231360442307,-100.93896072421919
2019-02-03 17:00:00,2330.0113431382783,551.3514249384921,0.0,2881.3627680767704,551.3514249384921,90.83425990718636,89.67897056843782,184.9917041496915,0.0,365.5049346253157,365.5049346253157,180.5132304756242,272.5027797215591,-87.5110755718676
2019-02-03 18:00:00,2429.486935321105,542.0621383046868,0.0,2971.549073625792,542.0621383046868,87.21040400601953,80.56829712683754,193.43035204853032,0.0,361.2090531813874,361.2090531813874,167.77870113285707,261.6312120180586,-68.20085996952827
2019-02-03 19:00:00,2718.837797589789,706.2290720852051,0.0,3425.066869674994,706.2290720852051,74.86698121985,57.42496622514901,183.12464952714797,0.0,315.416596972147,315.416596972147,132.291947444999,224.60094365955,-41.476294132402046
2019-02-03 20:00:00,2439.8801441993005,886.6336156648351,0.0,3326.513759864136,886.6336156648351,81.01817493008225,75.83383975724237,156.8466199087375,0.0,313.6986345960621,313.6986345960621,156.85201468732464,243.05452479024677,-86.20790488150928
2019-02-03 21:00:00,2594.965684317345,909.8277213614888,0.0,3504.793405678834,909.8277213614888,77.84733873130199,94.22753426662824,170.98364619329652,0.0,343.05851919122676,343.05851919122676,172.07487299793024,233.54201619390597,-62.55837000060944
2019-02-03 22:00:00,2808.6899875704435,397.7219844559433,0.0,3206.4119720263866,397.7219844559433,66.37691206324028,72.78744324151809,154.1172989925038,0.0,293.2816542972622,293.2816542972622,139.16435530475837,199.13073618972084,-45.01343719721703
2019-02-03 23:00:00,2286.7611199117937,195.63327543381683,0.0,2482.3943953456105,195.63327543381683,61.19265902924275,46.94437198083847,157.9114157443626,0.0,266.04844675444383,266.04844675444383,108.13703101008122,183.57797708772824,-25.66656134336563
2019-02-04 00:00:00,3011.9480687081427,273.4088833773729,0.0,3285.356952085516,273.4088833773729,53.22634836386274,62.954554131786665,161.5070227151483,0.0,277.68792521079774,277.68792521079774,116.1809024956494,159.67904509158822,1.8279776235600877
2019-02-04 01:00:00,2356.895725126208,258.3924917724532,0.0,2615.288216898661,258.3924917724532,55.86802232763232,62.50735400005555,164.4830767573771,0.0,282.858453085065,282.858453085065,118.37537632768786,167.60406698289694,-3.120990225519847
2019-02-04 02:00:00,2489.5842528749736,227.0786175931106,0.0,2716.6628704680843,227.0786175931106,43.82849807070703,57.16651258766199,170.31137132452974,0.0,271.30638198289876,271.30638198289876,100.99501065836901,131.48549421212107,38.825877112408676
2019-02-04 03:00:00,2602.573005367108,472.9469591135036,0.0,3075.5199644806116,472.9469591135036,50.22919901511397,92.69397379797368,189.0883910057084,0.0,332.01156381879605,332.01156381879605,142.92317281308766,150.6875970453419,38.400793960366485
2019-02-04 04:00:00,2376.548818076488,372.7435456074455,0.0,2749.292363683933,372.7435456074455,51.49745863351626,79.47054730544714,194.83152128218484,0.0,325.79952722114825,325.79952722114825,130.96800593896342,154.49237590054878,40.33914538163606
2019-02-04 05:00:00,2222.1062497148773,432.4324758905138,0.0,2654.538725605391,432.4324758905138,60.12265965350174,67.77865456314817,214.2197858272384,0.0,342.1211000438883,342.1211000438883,127.90131421664991,180.36797896050524,33.85180686673317
2019-02-04 06:00:00,2054.3065860671704,321.1610246584573,0.0,2375.4676107256278,321.1610246584573,89.9266883040424,55.87782873608999,161.556308705705,0.0,307.36082574583736,307.36082574583736,145.8045170401324,269.7800649121272,-108.22375620642222
2019-02-04 07:00:00,2335.6407467207864,713.1570923927695,0.0,3048.7978391135557,713.1570923927695,75.98460851861991,163.65295917242435,199.0683701739659,0.0,438.7059378650101,438.7059378650101,239.63756769104424,227.95382555585974,-28.88545538189385
2019-02-04 08:00:00,2671.386323392413,578.0135289853935,13.773672,3235.6261803778066,564.2398569853934,86.81660797721437,118.6217338080133,160.80081693039054,0.8976000000000001,366.23915871561826,365.34155871561825,204.54074178522768,260.4498239316431,-99.64900700125256
2019-02-04 09:00:00,1772.1254733873343,684.6428342855812,31.7604672,2425.007840472915,652.8823670855812,80.42176492819664,135.3446094027093,170.068054742477,2.06976,385.8344290733829,383.76466907338295,213.69661433090593,241.2652947845899,-71.19724004211292
2019-02-04 10:00:00,2436.198499638205,556.3198822552137,45.0480096,2947.470372293418,511.27187265521366,93.29625305846236,141.56568183076436,203.9961460865199,2.9356800000000005,438.8580809757466,435.9224009757466,231.92625488922673,279.88875917538707,-75.89261308886717
2019-02-04 11:00:00,1957.1554788775215,359.8242575993681,50.152370399999995,2266.8273660768896,309.6718871993681,91.61727458415432,114.55606138949464,166.21262285568974,3.26832,372.38595882933873,369.1176388293387,202.90501597364897,274.85182375246296,-108.63920089677322
2019-02-04 12:00:00,1592.2681915797834,477.3577113263921,138.3038712,1931.3220317061757,339.0538401263921,82.42378311634022,132.22520978319363,150.57934206609286,9.012960000000001,365.2283349656267,356.21537496562667,205.63603289953386,247.27134934902065,-96.69200728292779
2019-02-04 13:00:00,1635.5113962931862,582.7868500412325,90.5821488,2127.7160975344186,492.20470124123244,97.19431507942018,139.29899147823696,139.99534938303455,5.90304,376.48865594069173,370.58561594069175,230.59026655765715,291.58294523826055,-151.587595855226
2019-02-04 14:00:00,1559.519583588443,651.2486818070655,26.169976799999997,2184.5982885955086,625.0787050070655,99.88402812912938,139.49224499195802,140.54306918541826,1.70544,379.91934230650565,378.21390230650564,237.67083312108738,299.65208438738813,-159.10901520196987
2019-02-04 15:00:00,2197.224658362974,637.292461391238,3.8890368,2830.628082954212,633.403424591238,96.96389829909032,136.91468828043492,140.9045119905086,0.25344,374.78309857003387,374.52965857003386,233.62514657952522,290.89169489727095,-149.98718290676234
2019-02-04 16:00:00,1699.4555192323,617.5448904352769,0.0,2317.000409667577,617.5448904352769,90.91965749667852,137.65806032099687,110.66275959922376,0.0,339.2404774168991,339.2404774168991,228.5777178176754,272.7589724900356,-162.09621289081184
2019-02-04 17:00:00,1591.9532020458464,575.1531121794902,0.0,2167.1063142253365,575.1531121794902,87.31765187419525,127.91243626122387,133.02994194160954,0.0,348.26003007702866,348.26003007702866,215.23008813541912,261.95295562258576,-128.92301368097623
2019-02-04 18:00:00,2124.5917893804103,604.1178358874234,0.0,2728.709625267834,604.1178358874234,96.4961459484646,100.90304964547846,107.2684856537004,0.0,304.6676812476435,304.6676812476435,197.39919559394306,289.48843784539383,-182.21995219169344
2019-02-04 19:00:00,2021.8531703356928,463.7729002661956,0.0,2485.6260706018884,463.7729002661956,89.24431331200677,83.88442225685371,108.57557801793908,0.0,281.70431358679957,281.70431358679957,173.12873556886046,267.73293993602033,-159.15736191808125
2019-02-04 20:00:00,2398.1502241215185,521.759726855364,0.0,2919.9099509768826,521.759726855364,95.7425262861807,97.21521112594289,105.2659776933632,0.0,298.2237151054868,298.2237151054868,192.9577374121236,287.22757885854213,-181.96160116517893
2019-02-04 21:00:00,1919.0211380257228,748.2855680072229,0.0,2667.306706032946,748.2855680072229,86.25719151713385,87.82050208045054,141.01187493494473,0.0,315.08956853252914,315.08956853252914,174.07769359758439,258.77157455140156,-117.75969961645683
2019-02-04 22:00:00,1821.481318235637,435.4329390906488,0.0,2256.9142573262857,435.4329390906488,74.3764567076636,71.998302379018,88.66296599736577,0.0,235.03772508404737,235.03772508404737,146.3747590866816,223.12937012299082,-134.46640412562505
2019-02-04 23:00:00,1943.933455291366,564.3410875882047,0.0,2508.2745428795706,564.3410875882047,63.86494521166106,98.58315369375713,70.50357460887014,0.0,232.95167351428833,232.95167351428833,162.4480989054182,191.59483563498318,-121.09126102611305
2019-02-05 00:00:00,1797.4680068839314,479.4272278909297,0.0,2276.895234774861,479.4272278909297,60.53142238979034,88.26192222519535,87.71288435064467,0.0,236.50622896563038,236.50622896563038,148.7933446149857,181.59426716937102,-93.88138281872635
2019-02-05 01:00:00,1499.710143004926,405.374781366974,0.0,1905.0849243719001,405.374781366974,55.50214019448385,81.03812236749134,95.19750570475358,0.0,231.73776826672878,231.73776826672878,136.5402625619752,166.50642058345156,-71.30891487869798
2019-02-05 02:00:00,1770.1909072259764,355.6262012998293,0.0,2125.8171085258055,355.6262012998293,62.36938498124094,77.90380062619806,103.64726832249936,0.0,243.9204539299384,243.9204539299384,140.27318560743902,187.1081549437228,-83.46088662122345
2019-02-05 03:00:00,1842.4959466395871,303.7595767228746,0.0,2146.2555233624616,303.7595767228746,54.188147318109216,73.36715988480302,81.46360708298944,0.0,209.01891428590167,209.01891428590167,127.55530720291223,162.56444195432766,-81.10083487133822
2019-02-05 04:00:00,1042.1713402436533,142.47501336423645,0.0,1184.6463536078898,142.47501336423645,61.65362870593856,40.48233386509832,80.9432373467293,0.0,183.07919991776618,183.07919991776618,102.13596257103688,184.96088611781568,-104.01764877108637
2019-02-05 05:00:00,1170.0293000427823,139.63093139459824,0.0,1309.6602314373806,139.63093139459824,77.2639957944967,9.801632903972653,110.97069980456924,0.0,198.0363285030386,198.0363285030386,87.06562869846934,231.7919873834901,-120.82128757892086
2019-02-05 06:00:00,1133.2777732371028,191.3223332542752,0.0,1324.600106491378,191.3223332542752,91.22600233030552,23.968803918689627,79.0681847452709,0.0,194.26299099426603,194.26299099426603,115.19480624899515,273.6780069909166,-194.60982224564566
2019-02-05 07:00:00,1541.9282893178647,199.7382538467987,0.0,1741.6665431646634,199.7382538467987,76.508990475357,94.2554146052114,110.92836012290854,0.0,281.69276520347694,281.69276520347694,170.7644050805684,229.526971426071,-118.59861130316244
2019-02-05 08:00:00,1885.5788066756136,319.94650675399083,14.583888,2190.9414254296044,305.36261875399083,95.56275016322306,93.69682662462588,108.37410390678822,0.9504000000000001,297.6336806946372,296.6832806946372,188.30917678784894,286.68825048966914,-178.31414658288094
2019-02-05 09:00:00,1279.3829499643489,293.35669928050095,32.7327264,1540.0069228448497,260.62397288050096,84.88531459254814,107.21293778363793,112.31054730702805,2.13312,304.4087996832141,302.2756796832141,189.96513237618606,254.65594377764444,-142.34539647061638
2019-02-05 10:00:00,1161.066588139376,192.4512029139186,45.21005279999999,1308.3077382532947,147.2411501139186,102.38427980948748,108.7255229404396,115.86773583917338,2.9462400000000004,326.9775385891005,324.0312985891005,208.1635627499271,307.15283942846247,-191.2851035892891
2019-02-05 11:00:00,849.8455139032404,275.9811627482162,50.9625864,1074.8640902514567,225.01857634821621,91.8354811714281,119.21288907490172,87.80070549488184,3.3211200000000005,298.84907574121166,295.52795574121166,207.72725024632982,275.5064435142843,-187.70573801940245
2019-02-05 12:00:00,1084.814592036007,301.328810327916,54.0414072,1332.101995163923,247.287403127916,89.86361080207156,122.37920262158173,103.7051348632936,3.52176,315.9479482869469,312.4261882869469,208.72105342365327,269.5908324062147,-165.8856975429211
2019-02-05 13:00:00,855.8499134722903,345.31191017263683,38.161173600000005,1163.0006500449272,307.15073657263684,102.1992541490346,126.86337320787412,82.38464275065837,2.48688,311.4472701075671,308.9603901075671,226.5757473569087,306.59776244710383,-224.21311969644546
2019-02-05 14:00:00,1028.3041520990882,280.00846088561605,31.355359200000002,1276.957253784704,248.65310168561604,100.3243612451454,115.31162091770106,118.91084545453296,2.0433600000000003,334.54682761737945,332.50346761737944,213.59262216284645,300.9730837354362,-182.06223828090324
2019-02-05 15:00:00,1045.6128060903286,209.59662316559053,5.1853824,1250.024046855919,204.41124076559052,101.88599341838274,102.60110869889203,93.38956809711696,0.33792,297.87667021439177,297.53875021439177,204.1491821172748,305.65798025514823,-212.26841215803125
